key	speaker_gender	speaker_name	cs_text
a82c8b21-65d6-4290-8e52-cf8f2d317e7d	Female	Nenio	"{n}Na okamžik se zamračí.{/n} ""Ah, chápu. Tvá skromnost byla vyvedena z míry přemírou mé vděčnosti. Omlouvám se, že jsem tě uvedla do tak nemotorné situace. Už tě nikdy nepochválím. Dokud na to nezapomenu."""
14fde53d-21a4-4c35-b3f9-e267c1e782b4	Female	Nenio	"""...jsi katalyzátorem, který, až bude reagovat s mým intelektem, umožní tomu druhému pochopit samotnou podstatu vesmíru!"""
9a2b943b-b9c4-4895-9c03-d961d3615473	Female	Nenio	"""Tak teď už to víš! Tak, jdeme na to!"" {n}Nenio se zamračí.{/n} ""Udělal jsem právě rým? Možná jsem v sobě objevil básnický talent? Pojďme provést experiment! Rychle řekněte jakékoli slovo a já se k němu hned pokusím najít rým!"""
592b7cc7-0636-45fe-a003-b96f0bfb2d78	Female	Nenio	"""Hmm? Cože? Aha, to jsi ty!"""
69b68f75-834d-4e9b-ae43-ec1b9769af62	Female	Nenio	"""Vaše touha po vědění bude okamžitě uspokojena! Ptejte se!"""
e6656931-da2b-4c66-8aa8-cda7b4b3ba1a	Female	Nenio	Jestli máš další otázky — ptej se!
bc7f6b7a-12d0-4394-beea-2b637f9f4790	Female	Nenio	Korýš! Úvaha!
5dccf4d2-3b8c-44bb-8dc4-792830b45b96	Female	Nenio	"""To nejsou nejlepší rýmy, nemyslíte? No, tenhle experiment byl neúspěšný - zjistili jsme, že přece jen nemám básnický talent."" {n}Nenio si povzdechne.{/n} ""Ale to není důvod k zoufalství. Mít vedle své nevyčerpatelné inteligence ještě básnický dar, to už by bylo trochu moc. Kromě toho jsem katastrofálně zaneprázdněný a nemám čas věnovat se psaní poezie."""
adddf58b-2fbc-4c7b-b2f0-e91524af25c3	Female	Nenio	"""Říká 'Deskari, pryč!' Pokud hraješ — musíš zaplatit! Každý odstín šedi!"""
f531afe4-3bcc-47fb-9017-52f46f59490a	Female	Nenio	"""To není moc chytré! Teď nebo nikdy!"""
9819c0bb-1480-41c7-ab0f-bbbe7c4345cb	Female	Nenio	"""Tehdy myslitelé uzavírají spojenectví! Intelektuální vzdor!"""
e24e42c8-5b70-4b52-8216-9b42faaf2cca	Female	Nenio	"""Nemám nejmenší tušení! Kdybych věděl, co se tam skrývá, tak bych se tam tak nehrnul."""
a3259a98-c3af-45c4-a807-39226ac2b613	Female	Nenio	"Jsem ráda, že ses zeptal! Toto je má největší hypotéza, můj tajný projekt, a nepropásnu příležitost se s tebou o něj podělit, protože jsi můj nejvěrnější následovník a jsi hoden takového poznání! {n}Nenio si promne nos.{/n} ""A také proto, že jsi první, kdo se mě na to kdy zeptal."""
6b2766ac-b2ff-40b7-b721-36cd5f0f9b61	Female	Nenio	"""To je to, kam se musím vydat! Odhalení tajemství toho místa bude mým největším objevem! Zajistí mi to místo v historii, nebo možná dokonce v legendě!"""
9b3555ab-9220-4351-99ff-eddc1de017bc	Female	Nenio	"{n}Zdá se, že Neniovy oči jsou připraveny překvapením vyskočit z důlků.{/n} ""Copak to nechápeš? Tohle je legendární tajné místo, kdo ví, co se mi může stát, až zvednu závoj a odhalím fungování vesmíru? Možná mé smrtelné tělo nebude schopné pojmout všechny ty znalosti, nebo se snad povznesu a stanu se rovným samotným bohům?"""
a6c3a057-883c-4cb1-aaab-a0925e6757fa	Female	Nenio	"{n}Nenio pokrčí rameny.{/n} ""V tom případě tento experiment odepíšeme jako neúspěšný a začneme s dalším. Nevím, který experiment zkusím příště."""
d6bab374-b89b-43c1-a1fd-3ca903e92cc0	Female	Nenio	"""Potřebuji, abys zapsal všechno, co se stane, a oznámil můj osud zainteresovaným stranám v {g|Absalom}Absalom{/g}. A nezapomeňte mě při tom pochválit, jak si zasloužím."""
8bab7d2a-0eb4-4947-8dd9-b1abd7680d53	Female	Nenio	"""Před časem jsem se procházel po hranicích Světové rány a potkal jsem podivnou osobu. Měl na sobě roztřepené šedé roucho a tvář schovanou za podivnou bílou maskou. Samozřejmě jsem si nenechal ujít příležitost zeptat se ho na důvody jeho absurdního vzhledu a víte, co mi odpověděl? Řekl: „Já jsem odpověď, ale jaká je otázka?“. Pak odkráčel směrem ke Světové ráně."""
e06e69ae-914e-4e87-8a12-e1648d9d5371	Female	Nenio	"""Druhý den, už když jsem na první setkání zapomněla, jsem měla další podobnou zkušenost. Tentokrát jsem potkala elfí ženu — soudě podle špičatých uší vykukujících zpod masky. 'Jsem odpověď, ale jaká je otázka?' řekla a vyrazila k Worldwoundu. A pak mi to došlo! Všechno se mi vyjasnilo!"""
bef19053-251e-406f-a505-e6c69330acd8	Female	Nenio	"""Poznám záhadu, když ji vidím! Považuj to za jednu z mých nesčetných schopností!"" {n}Nenio si třela špičku nosu.{/n} ""Koneckonců, tyto osoby v maskách přeci jen nesměřovaly jen na karneval, že? Po prostudování několika map jsem došla k závěru, že všechny mířily jedním směrem — na místo nedaleko Kenabres, místo, které je i na starých sarkorských mapách označeno jako 'bezejmenné ruiny'."""
27984de9-fb6e-429e-9f3a-74c5094486f6	Female	Nenio	"""Víš, jak najít v lese úl? Musíš chytit dvě včely, pustit je na dvou různých místech v lese a zapamatovat si, kterým směrem poletí. Pak vezmeš mapu a zakreslíš čáry ukazující trasy včel — místo, kde se čáry protínají, označí polohu úlu! Fascinující, že? Mimochodem, lesní včely nedělají žádný med."" {n}Nenio povzdechne.{/n}"
3ded803d-3c53-43dd-905e-e0badcefedf3	Female	Nenio	"""I zde jsem použil princip včelího úlu! Několik měsíců jsem sledoval podivné lidi v maskách a pozoroval směr, kterým se pohybovali. Shromáždil jsem souřadnice, zmapoval jejich odhadované trasy a učinil objev! Všechny trasy se protínaly u bezejmenných ruin nedaleko Kenabresu!"""
e060c501-784e-4d73-8c99-6ef873ad5a91	Female	Nenio	"""Jsem objevitel, poutník, zatím neuznaný vědecký světlonoš, budoucí autor Encyklopedie Golarionniky a rektor všech {g|Absalom}Absalomu{/g} univerzit najednou. Budoucí rektor, řekl bych."" {n}Nenio mluví jedním dechem, jako by odříkával nacvičený monolog.{/n}"
64ab9f49-64aa-45c4-ab49-de4e9155e184	Female	Nenio	"""Ve velkém měřítku světových dějin je tvé jméno nepodstatné. Nemám důvod si ho pamatovat."""
155f392b-9abf-4357-8ab9-0ddcb116dc94	Female	Nenio	"""Jen proto, abych věděl, co mám uvést za jméno autora ve své encyklopedii."""
2af6645b-89bb-4cf8-8bd4-c519fa5509ff	Female	Nenio	"""Ta informace by ti měla stačit k ukojeni tvé zvědavosti, protože pochybuji, že ti budu moci říct víc než to."""
cbfbc9a6-c1cf-4ec1-9771-d6c3bbbbd1dd	Female	Nenio	"""Eh? O čem jsme to mluvili?"""
e1eecaff-d742-414f-9966-f9abdb3901b7	Female	Nenio	"""Ta informace je bezpředmětná. Rozhodla jsem se ji zapomenout."""
25e2cc38-ef62-487f-808d-794f4b7fef13	Female	Nenio	"""To je jen jeden z mých mnoha talentů! Tajemství spočívá v tom, přestat myslet na věc, kterou chceš zapomenout. A hlavní je nezapamatovat si nic, co nepotřebuješ. Filtrovat to. Jít přímo k podstatě. Naučím tě to jednou. Pokud to ovšem nezapomenu."""
4fe088e5-f927-43de-8d36-e4be3b9a3012	Female	Nenio	"""To vše je bezvýznamné na velkém plátně dějin světa. Nemám důvod si takové věci pamatovat."""
98af7f8b-132d-4f03-bac1-1b5b89f47360	Female	Nenio	"{n}Nenio zůstává zticha a dívá se na tebe zmateně.{/n} ""Co? O čem jsme to mluvili?"""
a93d2fd1-80c4-45b8-acac-7182da9728d2	Female	Nenio	"""Jsou, a k mé nejhlubší lítosti je jich příliš mnoho."" {n}Nenio si povzdechne tak, jak by se slušelo na zarmouceného starce.{/n} ""Jména bohů a polobohů, jména vládců, dobyvatelů a dalších osob, které lid Golarionu z nějakého důvodu považuje za velké. Jejich jména se vryla do dějin a - bohužel - každý sebeúctyhodnější vzdělaný člověk je musí znát."""
2c3eaff5-bfda-4d10-ad13-6e400be95b31	Female	Nenio	"""Ale jsou jména, která si rád zapamatuji! Velcí vědci, někteří z nich božští, jiní smrtelní, skuteční strážci vědění a velcí experimentátoři. Průkopníci poznání! {g|Irori}Irori{/g}! {g|Nethys}Nethys{/g}! Areelu Vorlesh!"""
87680c0a-4e18-4a5a-be2e-fdb7f3f88be0	Female	Nenio	"""Ach ano! Je největší z největších! Představ si, dokázala otevřít trhlinu z Golarionu do Abyssu! Nikdo nevěděl jak, nikdo tomu nevěřil, nikdo ani nesnil o takové věci — a ona to prostě udělala! Byl to experiment století!"" {n}Nenio setře slzu ze svého oka.{/n} ""Byla bych tak, tak šťastná, kdybych mohla být na jejím místě!"""
6672ca1e-ed86-4dd1-a04e-81fbb5b485a7	Female	Nenio	"""Ale to v žádném případě! Ona je největší z největších! Jen si představ, že se jí podařilo otevřít trhlinu z Golarionu do Propasti! Nikdo nevěděl jak, nikdo nevěřil, že je to možné, nikdo o něčem takovém ani nesnil - a ona to prostě dokázala! Byl to experiment století!"" {n}Nenio si otřela slzu z oka.{/n} ""Byla bych tak, tak šťastná, kdybych mohla být na jejím místě!"""
466a1dbc-cb9a-4592-8f25-d3a4501bc347	Female	Nenio	"""Samozřejmě, část populace Golarionu zemřela v důsledku jejího experimentu a křižáci se s jeho následky stále potýkají dodnes. Ale jádro toho, co Areelu dokázala, byl průlom kosmického významu! Jak obrazně, tak doslova."""
029b16c9-d19b-4358-bc4d-c2c94f616859	Female	Nenio	"""Dříve či později bude Světová rána uzavřena. Do Golarionu se vrátí mír. Co se týče obětí probíhající války, bude se na ně vzpomínat jako na nešťastné, ale nevyhnutelné oběti položené na oltář vědy."""
6fd54a09-5d15-4d21-ac8e-f82d16240816	Female	Nenio	"""Je největší z největších! Představ si, dokázala otevřít trhlinu z Golarionu do Abyssu! Nikdo nevěděl jak, nikdo tomu nevěřil, nikdo ani nesnil o takové věci — a ona to prostě udělala! Byl to experiment století!"" {n}Nenio setře slzu ze svého oka.{/n} ""Byla bych tak, tak šťastná, kdybych mohla být na jejím místě!"""
afe3159a-7769-4333-8174-96a5d836dcbd	Female	Nenio	"{n}Nenio se zboku podívá na své rameno.{/n} ""Ach, to. Nepamatuji si okolnosti jeho vzniku, ale líbí se mi to. Raději o tom přemýšlím jako o nule, jako o ničem. Středový bod, počátek souřadnic. Připomíná mi, kolik neznámého světa ještě zbývá prozkoumat."""
0d442d97-684e-4b85-8e90-5d33447c64b1	Female	Nenio	"""Opravdu chceš přestat být mým věrným následovníkem a znovu se stát prostým {mf|chlapče|dívko} bez jakéhokoli životního cíle či důvodu k bytí?"""
08b4535f-620b-4882-939c-63561a34b61d	Female	Nenio	"""No, to je velká škoda, ale sotva kataklyzma. Každý konec je nový začátek. Sbohem."""
114c1553-0fa1-4777-83df-ea98679ff5cf	Female	Nenio	"""Schopnost přiznat si vlastní chyby je důležitá vlastnost každého jedince. Jsem ráda, že vím, že to pro tebe není cizí pojem."""
fcd713a4-9a62-4231-a8f6-657988bb5dc3	Female	Nenio	"{n}Nenio vytahuje z rukávu zmačkaný kousek papíru a něco si na něj poznamenává.{/n} ""Tento rozhovor trval přibližně pět minut."" {n}Zdvihne bradu.{/n} ""Mimochodem, věděl jsi, že je to přesně stejná doba, jakou potřebují inkvizitoři z Kenabresu, aby shledali obžalovaného vinným?"""
19b898c9-9ac0-485a-abf6-59ca5f66321d	Female	Nenio	"""Ale setřást inkvizitory, kteří vás pronásledují, trvá pětkrát déle. Ten experiment dokázal, že běh v těžké zbroji pro ně není vůbec zatěžující."""
13a3319f-8c38-4b46-bdef-cbbe24b53189	Female	Nenio	"""Encyclopedia Golarionnica bude vydána ve sto svazcích, každý po tisíci stránkách, plus autorské dodatky, přílohy přidané budoucími spoluautory a kritické komentáře."""
394302ff-01e7-4ed1-b882-58b0d94587c8	Female	Nenio	"""Indexace dodatků je zatím v jednání."" {n}Nenio se tváří mírně rozpačitě.{/n} ""Prostě se mi líbí číslo sto. Ale nejsem si jistý, jestli se mi podaří dodržet stanovený limit slov."""
6e5b9132-11cd-4726-a3cb-175e971185fd	Female	Nenio	"""Bude to magisterské dílo vědy, které se stane součástí povinného učiva každé vzdělávací instituce hodné zmínky. V něm hodlám popsat každý předmět, věc, událost, fakt i osobnost, která se na Golarionu vyskytuje nebo je s ním alespoň nějak spjata."""
3247870d-5102-448b-9ed3-56dd76f06590	Female	Nenio	"""Moje výpočty ukazují, že mám hotové nejvýše jedno procento této monumentální knihy."""
e0f42be2-e99c-47d3-8c03-7f329908705e	Female	Nenio	"""Ach, {mf|chlapče|dívko}, tu jsi. Výborně, právě včas. Potěší tě, že tě potřebuji pro experiment!"""
13f336b5-2710-4417-a810-2105ab6c271c	Female	Nenio	"""Takže, Gray Garrison stojí bez střechy, démoni utíkají s ocasem mezi nohama, mendevská královna — jak se jí jmenuje? Mám to na jazyku... ach ano, Galfrey — pobíhá sem a tan, a to vše je nějak spojeno s tebou, můj věrný následovníku. Doposud neexistuje žádný vědecký důkaz tvé výjimečnosti, pokud nepočítáme slepou víru v božský zásah — což já nepočítám."""
1fd2e312-81c0-4723-a3b0-a590d69fe23a	Female	Nenio	"""My, lidé vědy, odmítáme věřit nevysvětlitelnému bez důkazu! My jsme ti, kteří vysvětlují nevysvětlitelné!"" {n}Nenio zvýrazní své prohlášení energickým gestem ruky.{/n} ""A proto — otevři ústa a řekni pro mě, 'Aaaah.'"""
c34f30f4-21e4-4ec7-9a0d-91b5c4b21a5c	Female	Nenio	"""Není to zřejmé? Chystám se tě studovat. Pojď, nestůj v cestě vědě."""
7609fb71-3754-459e-95f4-c577abe55caf	Female	Nenio	"{n}Nenio ti zkušeným pohledem nahlíží do úst.{/n} ""Dobře, hrdlo máš v pořádku, jazyk vypadá úplně normálně, dech..."" {n}Přičichne si.{/n} ""Zápach odpovídá pravidelnému fungování trávicího systému. Teď k tvým zubům..."" {n}Strčí ti jednu ruku do úst a se zručností zkušeného zubaře ti postupně prozkoumá každý zub.{/n} ""...žádné zjistitelné změny."""
7a74072f-164c-4410-9a6e-f3495ac4d81e	Female	Nenio	"""Tajnůstkářství, hmmm. Být tajnůstkářská znamená, že máš tajemství."" {n}Nenio zírá na tvá ústa jako lovec na svou kořist.{/n} ""Co tam máš? Modrý jazyk? Očernělé zuby? Nebo teď dýcháš ohněm? Ale, předpokládám, že můžeme vizuální prohlídku zatím odložit."""
616cc437-7fa2-42ff-8bc1-b0d86731269a	Female	Nenio	"""Tento „nesmysl“, jak tomu říkáte, je jedinečnou metodikou pro odhalování tajných sklonů skrytých v podvědomí člověka. Vyvinul ji největší vědec moderní doby! Nyní se soustřeďte na úkol, který máte před sebou, prosím!"""
0d8f5984-e329-42b8-b121-1232985f1f18	Female	Nenio	"""Možná žádná souvislost neexistuje, nebo možná existuje přímý vztah! Nikdy se to nedozvíme, pokud se nepokusíme to zjistit!"""
d308d207-dc47-47cf-9a41-e227b6d78c4a	Female	Nenio	"""Mimochodem, věděli jste, že mnozí jedinci, ačkoli jsou zcela civilizovanými představiteli svých ras, mají stále úžasně silný skus?"" {n}Jako by si Nenio náhle na něco vzpomněl, okamžitě ti vytáhne ruku z úst.{/n}"
4eff1c30-759b-43c5-9f51-ccf370c4b54e	Female	Nenio	"{n}Nenio vrhne na tebe zmatený pohled, pak rychle přikývne.{/n} ""Ach ano, jsi kitsune. Terénní výzkum ukázal, že kousnutí kitsune se hojí mnohem déle než kousnutí mnoha jiných ras."""
d26fafbf-1c1e-4fde-919a-9a67e0a962ce	Female	Nenio	"""Pokračujeme! Dobrá, co máme dál? Uši! Zkontrolujme tvůj sluch! TESTOVÁNÍ!"" {n}Nenio zařve ti přímo do ucha a spokojeně přikývne, když sleduje tvou reakci.{/n} ""Tvůj sluch je v pořádku. Byl v pořádku. Ale neboj, vědecky je prokázáno, že by se měl brzy vrátit do normálu."""
5bcb0cf6-fcea-472a-8e7d-78ec57438540	Female	Nenio	"{n}Nenio vypadá mírně rozpačitě.{/n} ""Pro dobro vědy hledám korelace všude a ve všem. Jak můžeš dokázat, že žádná korelace neexistuje, když se neobtěžuješ ji hledat?"""
0349fa10-23b1-4f1a-8d18-cfa44a6634c0	Female	Nenio	"""Můžeš? Rozhodně to musíme někdy vyzkoušet! Ale ne dnes - teď provádíme experiment jiného druhu."""
19ad53f1-7a32-43ef-a10e-69a9410fd18f	Female	Nenio	"{n}Nenio vrhne na tebe zmatený pohled, pak rychle přikývne.{/n} ""Ach ano, jsi dhampir. Terénní výzkum ukázal, že kousnutí dhampira nepromění jedince ani v upíra, ani v dalšího dhampira. Bohužel průměrný člověk na ulici raději věří planým spekulacím než vědeckému faktu."""
96566d46-e896-4ca7-b558-1c6adef1b8ea	Female	Nenio	"""Další..."" {n}Nenio tě obejde.{/n} ""Oči jsou čisté. Držení těla uspokojivé. Délka končetin standardní. Žádné vši."" {n}Zastaví se, pohladí si bradu zamyšleně a poněkud sklesle pronese,{/n} ""{mf|Chlapče|Dívko}, jsi obraz zdraví. Škoda, čekala jsem, že najdu nějakou anomálii. Nuže, nyní posoudíme tvůj duševní stav!"""
fd49118a-70ff-4743-b107-f60a805f7f9e	Female	Nenio	"""Představte si hypotetickou situaci. Jste strom. Dvě veverky si našly cestu do vaší dutiny a nyní se tam kopulují. Co uděláte?"""
892f90cd-b338-496c-839f-2bc97dedf0cb	Female	Nenio	"""Hmm. Dobrá. Ale odmítnutí účasti na experimentu tě činí vysoce podezřelým. Podezřelým a záhadným."" {n}Nenio udělá široké gesto.{/n} ""Miluji hádanky. Jednoho dne tě bezpochyby rozluštím. Pokud ovšem nezapomenu."""
390a8116-8f6a-4643-be53-fe07e94caf43	Female	Nenio	"""Nevědomý čin dobra! Umožnit dvěma menším tvorům rozmnožování a zároveň je při tomto zásadně důležitém procesu chránit."""
fed8bcee-9a13-4791-b9b9-2661fc134f86	Female	Nenio	"""Nevědomý čin zla! Dva méněcenní tvorové byli zbaveni možnosti rozmnožovat se. Co když byli posledními zástupci svého druhu? Hmm."""
53c569a4-e373-429f-b800-866fef8e4dbb	Female	Nenio	"""Nevědomý akt stažení se spolu s nedostatkem důvěry ve vlastní schopnosti. Nebo snad... jen zdravá dávka pragmatismu?"""
6421d974-230a-4d37-8eb8-d285afa4b302	Female	Nenio	"""Přejděme k další otázce. Další hypotetická situace: jste rajče. Právě jste byli utrženi ze zeleninového záhonu a uloženi do bedny. Víte, že dnes kuchař použije polovinu rajčat z vaší bedny na přípravu polévky. Co uděláte?"""
f3b63829-941f-4790-9335-9cf34c65c5cc	Female	Nenio	"""Uh-huh, uh-huh, nevědomý akt stažení. Neschopnost nebo neochota vidět za něčím malým něco většího. Dobře. Rozumím!"""
6fd50ed7-caf2-4b50-81be-21d95d333562	Female	Nenio	"""Uh-huh, uh-huh, nevědomý akt podřízení se nevysloveným pravidlům a zákonům, na nichž je založeno fungování vesmíru. Ano, je mi to všechno naprosto jasné!"""
22c3635e-58f0-43eb-8886-7b9abdd590af	Female	Nenio	"""Uh-huh, uh-huh, nevědomý akt odmítnutí nevyslovených pravidel a zákonů, na nichž je založeno fungování vesmíru. Ano, je mi to jasné!"""
5c932da3-6883-459d-b1b0-c025118cce00	Female	Nenio	"""Andělské sebeobětování tváří v tvář jisté smrti! A andělská starost o nižší tvory. Určitě máš v sobě něco z anděla."""
987b30d3-d739-4c27-8928-b80b94397079	Female	Nenio	"""Absence jakéhokoli toužení někomu poslouchat, spolu s laskavostí a starostí o slabé a bezmocné. Tvůj způsob uvažování je jako u {g|azata}azata{/g}."""
574a18b0-3a2a-405b-ba8e-a3014adcf4c1	Female	Nenio	"""Bezvýhradné dodržování zákona a naprostá lhostejnost ke všemu ostatnímu. Tvůj způsob úsudku mi téměř připomíná eón. Možná jste s touto rasou nějak spřízněn?"""
c013e241-ce1b-449c-9978-bc114c415ad1	Female	Nenio	"""Slepé podřízení se cizí vůli a neopodstatněná agrese, kdykoli tato vnější vůle přestane diktovat vaše chování. Hmm. Máš v sobě něco z nemrtvých."""
fd373eb0-0bbf-4bc0-baae-3499bca34420	Female	Nenio	"""Na první pohled se zdá, že příliš nevěříte ve svou schopnost věci změnit. Ve skutečnosti jste ale silný pragmatik, který dobře ví, co může a co nemůže. Tvé uvažování je uvažováním smrtelníka, který je schopen dosáhnout mnohého, i když {mf|he|she} ale i to by popíral."""
ca9ba827-f9e4-44ea-a630-48a74b1a4ce6	Female	Nenio	"""Odmítání univerzálních pravidel a norem chování spolu s výraznou neochotou zaujmout pevné stanovisko při volbě mezi dobrem a zlem. Je v tobě něco z podvodníka."""
3d06ff8a-f14d-4d3b-8890-e63e978dc3ca	Female	Nenio	"""Agresivní chování spolu s neochotou podřídit se. Myslíte jako démon. Jste si jisti, že bojujete na správné straně?"""
7924d011-18bf-4065-8207-9248ffc84705	Female	Nenio	"""Na základě toho považuji tento experiment za ukončený! Děkuji vám za účast!"" {n}Nenio se na tebe zamyšleně podívá a pak ti širokým pohybem ruky udělá gesto.{/n} ""A přesto pro mě zůstáváš hádankou! Miluji hádanky. Jednou tě vyřeším úplně. Pokud ovšem nezapomenu."""
15737518-a5ea-4de0-9cfa-07dbd6887d91	Female	Nenio	"""Tvé andělské milosrdenství mluví samo za sebe. Tvůj vzorec chování rozhodně vykazuje sklon k andělům."""
35ccebd8-722a-4589-89eb-b3b9e680c95c	Female	Nenio	"""Tvá agresivita vůči živým tvorům a touha zbavit se jich jakýmkoli způsobem naznačuje tvé sklony k filozofii nemrtvých."""
b09f1e42-10be-4a31-8784-c14b15922b83	Female	Nenio	"""Takže experiment!"" {n}Nenio vzrušeně gestikuluje.{/n} ""Budu k němu potřebovat nějaké zásoby. {mf|Boy|Girl}Přineste mi, prosím, láhev alkoholu. Stačí jakákoliv. A prosím, pospěšte si - věda nepočká!"""
f2cd219f-b21e-4610-a736-a222c8fdae96	Female	Nenio	"""Je čas na experiment! Doufám, že tato slova v tobě vzbudí tolik nadšení, kolik ho vzbuzují ve mně."""
0c748cf7-0f08-4ed3-9211-f3cac34b5bce	Female	Nenio	{n}Nenio se na tebe neurčitě podívá a mlčí.{/n}
b1863a17-14c9-4aee-859e-cfccc37b94ab	Female	Nenio	"""Mimochodem, mám pro tebe další úkol."""
2d445efe-601d-472a-a257-a34bebdf1a20	Female	Nenio	"""Myslíš? Je největší z největších! Jen si představ, že se jí podařilo otevřít trhlinu z Golarionu do Propasti! Nikdo nevěděl jak, nikdo nevěřil, že je to možné, nikdo o něčem takovém ani nesnil - a ona to prostě dokázala! Byl to experiment století!"" {n}Nenio si otřela slzu z oka.{/n} ""Byla bych tak, tak šťastná, kdybych mohla být na jejím místě!"""
46387423-2ad3-47e2-bf9c-be6786387266	Female	Nenio	"""No tak, máš pro mě něco? Můj experiment čeká na lahev!"""
fbdaf285-e6cf-4ebb-9f0d-43cb29fe880a	Female	Nenio	"""Už jsem ti to řekla, je to pro experiment! Pospěš si a přines mi to!"""
c6a2577c-ec83-43dc-b8a7-7a483f5abe80	Female	Nenio	"""Ach ne! Jaká hrozná, hrozná škoda. Když bys to náhodou rozmyslel — klidně se vrať!"""
90f7df36-cf2d-467b-9e08-233110728b34	Female	Nenio	"""Jsem zaneprázdněna nesmírně důležitým úkolem — duševní přípravou na experiment. Navíc takový úkol je jako stvořený pro mého věrného následovníka!"""
a1e47595-651d-46eb-9b42-57a5a4647877	Female	Nenio	"{n}Nenio ti vytrhne láhev z rukou a zírá na ni se vší dychtivostí zkušeného alkoholika.{/n} ""Tady to je, moje cesta k poznání skutečných hodnot lidstva z pohledu nejnižšího člověka na ulici!"" {n}Vytáhne z rukávu vývrtku a nechápavě se na ni podívá, pak na láhev a znovu na vývrtku. Poté vám láhev podá zpět.{/n} ""Otevřete ji! Tenhle experiment rozhodně nebude fungovat, pokud ji neotevřeme."""
4500145f-175a-48e6-a182-232a4e878142	Female	Nenio	"""Budu čekat na váš návrat s největším očekáváním! S nesmírnou, nezměrnou netrpělivostí."""
5121f5d9-afd6-4b12-8c3e-6354b7cb863d	Female	Nenio	"""Tohle bude experiment... osobní povahy."" {n}Nenio vypadá jako ovce.{/n} ""Ale to není o nic méně vzrušující, pamatujte na má slova!"""
bf1d61c8-ff86-4668-a79c-80fdde0cc82e	Female	Nenio	"""Nebuď směšný! Ale já jsem vždycky pečlivý, když se připravuji na své experimenty. Plánuju každou možnost..."" {n}Nenio si povzdechne.{/n} ""Dobrá, přiznávám, že to není pravda. Ale na tento konkrétní experiment jsem se opravdu připravil!"""
c3bddb67-2de8-460b-83fc-9e689de673eb	Female	Nenio	"""To se mi nepodařilo. Nikdy jsem v tom neviděl smysl."""
e84fec9b-5777-40a9-8fcc-677deffaa729	Female	Nenio	"""Vůbec ne! Budu pít sám. Tvoje role v tomto experimentu bude spočívat v tom, že tu budeš stát a budeš mi poskytovat viditelnou reakci na mou nevyhnutelnou dočasnou degradaci."""
38c15da0-564d-45eb-b5e2-2aff595f03a2	Female	Nenio	"""Jaká nezměrná, katastrofální škoda."" {n}Nenio si povzdechne.{/n} ""V tom případě budu muset provést další experiment - zjistit, co je kaprál v křižácké armádě ochoten udělat pro napůl vypitou láhev vína. Tento experiment budu moci provést sám. Tvoji pomoc nepotřebuji, děkuji."""
02cde44e-4305-4845-b529-68248083a6d9	Female	Nenio	"""No... Začněme."" {n}S ocelovým odhodláním válečníka, který se chystá do své poslední bitvy, si Nenio dopřeje velký doušek přímo z láhve.{/n} ""Ackkk. Co... Ughhh... To je nechutné!"" {n}Když překoná nutkání zvracet, podívá se na tebe uslzenýma očima.{/n} ""Jak to všichni pijete?"""
c9e97c97-4262-4c01-8d57-11e8967f7e77	Female	Nenio	"""Já... to dělám... kvůli vědě!"" {n}Další hlt.{/n} ""Ohhh. Ahhh. To by mělo stačit. Eughhhh... Teď. Jsem už hloupá? Rychle... ugh... zeptej se mě na něco chytrého!"""
1393f514-c357-4e29-a5e8-a760cf633130	Female	Nenio	"""To je škoda."" {n}V rozporu se svými slovy si Nenio oddechne.{/n} ""V tom případě budu muset provést další experiment - zjistit, co je kaprál v křižácké armádě ochoten udělat pro napůl vypitou láhev vína. Tento experiment budu moci provést sám. Tvoji pomoc nepotřebuji, děkuji."""
dcb7c7d2-840f-43f2-86ed-3b4208b3f039	Female	Nenio	"""Mám pro tebe ještě jeden úkol!"""
2026b314-8d26-48d8-9559-bbb1d89c98d1	Female	Nenio	"""Jedenáct, samozřejmě. Dělala všelijaké věci - proměnila svůj plášť v most, vytvořila z ničeho nic mocný artefakt jen pomocí svého zlomeného meče a trochy modlitby, a dokonce přemluvila nějakého nemrtvého, aby se vrhl na svůj meč. Hmm. Mimochodem, věděli jste, že pokud budete v centru Iomedaeovy katedrály v Nerosyanu pochybovat o pravosti těchto činů, můžete dostat modřinu ve tvaru boty přímo do spodní části zad? Hmm. Zdá se, že ještě nejsem dost opilý."""
15144580-1a3a-4397-ba6d-9ffdadff8c1c	Female	Nenio	"""Pfff. Osm, samozřejmě - Transmutace, Abjuration, Enchantment, Illusion a tak dále. Mimochodem, věděli jste, že existuje ještě jedna takzvaná „univerzální“ neboli „společná“ pseudoškola a spory o status této školy jsou schopny proměnit klidného starého univerzitního profesora v vrčícího a prskajícího barbara? Hmm. Zdá se, že ještě nejsem dost opilý."""
7c76a2de-dcde-46c3-ad8b-739d4cced572	Female	Nenio	"""Čtyři, samozřejmě! To je ale hloupá otázka! Počkejte! Jestli ještě dokážu říct, že ta otázka je hloupá, znamená to, že jsem ještě dostatečně hloupý nebyl! Jak hluboká myšlenka. Rád bych si ji zapsal, ale nemám na to čas."""
