key	speaker_gender	speaker_name	cs_text	cs_text_female
af559867-356f-4fc9-8a2e-4a1dbca90566	Female	Nocticula	"""Byl jsi velmi bystrý, když jsi prozradil Shamirin záměr zbavit mě trůnu. A bylo obzvlášť rozumné, že jsi {d|c4 shamira trolled}držel jsi pusu{/d} ohledně tajemství nahyndrianských krystalů. Domnívám se, že tvá opatrnost si zaslouží odměnu."" {n}Na cvaknutí Nocticuliných prstů k tobě přistoupí jeden ze služebníků a podá ti jemný balíček zabalený v hedvábí podobném pavučině.{/n}"	"""Byl jsi velmi bystrý, když jsi prozradil Shamirin záměr zbavit mě trůnu. A bylo obzvlášť rozumné, že jsi {d|c4 shamira trolled}držel jsi pusu{/d} ohledně tajemství nahyndrianských krystalů. Domnívám se, že tvá opatrnost si zaslouží odměnu."" {n}Na cvaknutí Nocticuliných prstů k tobě přistoupí jeden ze služebníků a podá ti jemný balíček zabalený v hedvábí podobném pavučině.{/n}"
a8adf04a-e2b5-4a0c-af92-80dba38cfad6	Female	Nocticula	"""Doufám, že jsi dobře připraven? Přivedl jsi své nejsilnější společníky? Na své cestě budou oni jediní, na koho se můžeš spolehnout — nedostaneš žádné posily a ty, které opustíš na Alinythii, dlouho neuvidíš."""	"""Doufám, že jsi dobře připraven? Přivedl jsi své nejsilnější společníky? Na své cestě budou oni jediní, na koho se můžeš spolehnout — nedostaneš žádné posily a ty, které opustíš na Alinythii, dlouho neuvidíš."""
506700c3-85e0-4399-a683-567a795c4c5f	Female	Nocticula	"""Zdá se, že sis mé město oblíbil. Nuže, vychutnej si ho do dna a pak přijď pro záležitosti skutečně důležité."" {n}Nocticuliny rty se rozestřou v úsměvu, který je zároveň dravý i svůdný.{/n}"	"""Zdá se, že sis mé město oblíbil. Nuže, vychutnej si ho do dna a pak přijď pro záležitosti skutečně důležité."" {n}Nocticuliny rty se rozestřou v úsměvu, který je zároveň dravý i svůdný.{/n}"
3a40bdc0-5be1-41d1-a9e7-473543a28fb0	Female	Nocticula	"""Socothbenoth? Neříkej mi, že tě osud svedl ke mně a mému zbloudilému bratru? Dej si na něj pozor. Nikdy neví, kdy přestat, jen touží po víc a víc. Až do jistého bodu to působí úžasně..."" {n}Usměje se nestydatě, pak se jí však tvář zatmívá.{/n} ""Dala jsem mu vše — a přesto mu to nestačilo. Jednoho dne se rozhodl, že už nechce žádat o svolení."""	"""Socothbenoth? Neříkej mi, že tě osud svedl ke mně a mému zbloudilému bratru? Dej si na něj pozor. Nikdy neví, kdy přestat, jen touží po víc a víc. Až do jistého bodu to působí úžasně..."" {n}Usměje se nestydatě, pak se jí však tvář zatmívá.{/n} ""Dala jsem mu vše — a přesto mu to nestačilo. Jednoho dne se rozhodl, že už nechce žádat o svolení."""
2564c2eb-3b83-495f-ab42-2ece46a15cc0	Female	Nocticula	"""Vezmi na vědomí, že jsem byla od narození jedinečná. Byla jsem první succubou Propasti, dokonalým exemplářem svého druhu. Užívala jsem si mládí, sdílela ho se svým bratrem a milencem, než na mě spustil hladový pohled démoní pán Nahyndri. Ten chamtivý tyran mě spatřil jako klenot do své sbírky. Pokusil se mě unést. Věděla jsem, že nemám šanci porazit démoního pána, ale tehdy jsem vůbec nepřemýšlela — bojovala jsem o svou svobodu. Když to bylo za námi, Nahyndri byl mrtev. Vnitřnosti mu visely ven, a celé dny poté z jeho otevřeného těla stříkala krev."""	"""Vezmi na vědomí, že jsem byla od narození jedinečná. Byla jsem první succubou Propasti, dokonalou exemplářkou svého druhu. Užívala jsem si mládí, sdílela ho se svým bratrem a milencem, než na mě spustil hladový pohled démoní pán Nahyndri. Ten chamtivý tyran mě spatřil jako klenot do své sbírky. Pokusil se mě unést. Věděla jsem, že nemám šanci porazit démoního pána, ale tehdy jsem vůbec nepřemýšlela — bojovala jsem o svou svobodu. Když to bylo za námi, Nahyndri byl mrtev. Vnitřnosti mu visely ven, a celé dny poté z jeho otevřeného těla stříkala krev."""
d91615e5-30ed-49aa-9efa-9c05c32fc190	Female	Nocticula	"""Když se otevřel Worldwound, měl jsem z toho radost. Má říše byla nyní spojena s jinou rovinou. Chtěl jsem z ní učinit křižovatku světů, místo, kde by se mohli setkávat démoni, ďáblové a dokonce i andělé. The Wound byla pohodlnou cestou, po níž jsem mohl prosazovat své záměry. Ale Midnight Isles nebyly jediným světem spojeným s Golarionem skrze The Wound. Deskari a Baphomet nyní také nalezli cestu ze svých říší na vaši plochu. Jejich poddaní zaplavili mé ostrovy a rozšířili se po nich jako mor sarančat, zabíjejíce hosty, kteří byli pod mou ochranou, a zpochybňujíce mou vládu. Poháněni byli touhou dobýt a zotročit, ať už na Golarionu, či v jiné Abyssal říši."""	"""Když se otevřel Worldwound, měla jsem z toho radost. Má říše byla nyní spojena s jinou rovinou. Chtěla jsem z ní učinit křižovatku světů, místo, kde by se mohli setkávat démoni, ďáblové a dokonce i andělé. The Wound byla pohodlnou cestou, po níž jsem mohla prosazovat své záměry. Ale Midnight Isles nebyly jediným světem spojeným s Golarionem skrze The Wound. Deskari a Baphomet nyní také nalezli cestu ze svých říší na vaši plochu. Jejich poddaní zaplavili mé ostrovy a rozšířili se po nich jako mor sarančat, zabíjejíce hosty, kteří byli pod mou ochranou, a zpochybňujíce mou vládu. Poháněni byli touhou dobýt a zotročit, ať už na Golarionu, či v jiné Abyssal říši."""
1c93c9e0-e1fb-48d0-96b9-da2ef5f893c6	Female	Nocticula	"{n}Nocticula propukne v smích, pak tě upře dlouhý pohled, který není hněvivý ani pohrdavý.{/n} ""Žádám tě o pomoc? Já jsem ta, kdo tobě pomáhá. Pokud neučiníš, co potřebuji, zemřeš na svou ránu dříve nebo později a nikdo ji nebude umět vyléčit. Pořád to nechápeš. Oba chceme Hepzamirah mrtvou a její plány zmařené. I kdybys byl příliš pyšný, abys přijal mou pomoc, i kdybys odsud odešel, budeš přesto postupovat ke svému cíli — cíli, který rovněž slouží mým zájmům."""	"{n}Nocticula propukne v smích, pak tě upře dlouhý pohled, který není hněvivý ani pohrdavý.{/n} ""Žádám tě o pomoc? Já jsem ta, kdo tobě pomáhá. Pokud neučiníš, co potřebuji, zemřeš na svou ránu dříve nebo později a nikdo ji nebude umět vyléčit. Pořád to nechápeš. Oba chceme Hepzamirah mrtvou a její plány zmařené. I kdybys byl příliš pyšný, abys přijal mou pomoc, i kdybys odsud odešel, budeš přesto postupovat ke svému cíli — cíli, který rovněž slouží mým zájmům."""
2367cec9-b999-406b-bf19-86b0a5c58f99	Female	Nocticula	{n}Areeluova slova přeruší tichý smích. Na trůnu, který byl před chvílí prázdný, sedí nikdo jiný než Nocticula, vládkyně Alushinyrra a Midnight Isles, mocný démoní lord a ta, které říkají Our Lady in Shadow. Její rudé rty se stáhnou do ironického úsměvu a její velké oči tě pozorují se živým zájmem.{/n}	{n}Areeluova slova přeruší tichý smích. Na trůnu, který byl před chvílí prázdný, sedí nikdo jiný než Nocticula, vládkyně Alushinyrra a Midnight Isles, mocná démoní lordka a ta, které říkají Our Lady in Shadow. Její rudé rty se stáhnou do ironického úsměvu a její velké oči tě pozorují se živým zájmem.{/n}
c228a22c-8134-47fb-ba16-29d7faf88e2d	Female	Nocticula	"{n}Nocticula se zasměje jako odpověď na tvá troufalá slova.{/n} ""Říkala jsem ti, abys se klaněl? Věř mi, když budu něco potřebovat, nenechám tě tápat. Okamžitě poznáš mé přání, a stejně rychle pochopíš, proč je v tvém nejlepším zájmu toto přání naplnit."""	"{n}Nocticula se zasměje jako odpověď na tvá troufalá slova.{/n} ""Říkala jsem ti, abys se klaněl? Věř mi, když budu něco potřebovat, nenechám tě tápat. Okamžitě poznáš mé přání, a stejně rychle pochopíš, proč je v tvém nejlepším zájmu toto přání naplnit."""
a5b25f2b-ee27-4d0c-855e-5442e5627cd9	Female	Nocticula	"{n}Démonka skloní hlavu a prohlíží tě se zájmem.{/n} ""Dobře si vědoma jsem tvých výstředních eskapád v Alushinyrra. Tvůj příchod způsobil v mém království značný rozruch."""	"{n}Démonka skloní hlavu a prohlíží tě se zájmem.{/n} ""Dobře si vědoma jsem tvých výstředních eskapád v Alushinyrra. Tvůj příchod způsobil v mém království značný rozruch."""
165aa856-a271-408f-b7e0-e31842bbbcce	Female	Nocticula	"""Co považuji za skutečně zklamávající, je, že jsi Shamire prozradil doly u Nexus. Teď tajně vyhrabává krystaly — nebo si to myslí — a urychluje okamžik, kdy Alinythia spadne do hlubin Ishiaru. Samozřejmě zasáhnu dřív, než k tomu dojde, ale tvá nediskrétnost mi způsobila tento problém a jsem tím poněkud nespokojena."""	"""Co považuji za skutečně zklamávající, je, že jsi Shamire prozradil doly u Nexus. Teď tajně vyhrabává krystaly — nebo si to myslí — a urychluje okamžik, kdy Alinythia spadne do hlubin Ishiaru. Samozřejmě zasáhnu dřív, než k tomu dojde, ale tvá nediskrétnost mi způsobila tento problém a jsem tím poněkud nespokojena."""
533e32d5-b878-49cc-817e-76a31e521b4f	Female	Nocticula	"{n}Úsměv Nocticuly zůstává neproniknutelně zdvořilý.{/n} ""Vidím, že pověsti o tvé vášnivé povaze nebyly přehnané. Slyšela jsem některé dosti ohromující příběhy o tvých eskapádách."""	"{n}Úsměv Nocticuly zůstává neproniknutelně zdvořilý.{/n} ""Vidím, že pověsti o tvé vášnivé povaze nebyly přehnané. Slyšela jsem některé dosti ohromující příběhy o tvých eskapádách."""
c67d9f17-6cd6-4cc7-83ab-ab59060ebeac	Female	Nocticula	"{n}Nocticula utiší Areelu ostrým gestem.{/n} ""Detaily probereme později, až nastane vhodný okamžik. Teď není čas na zbytečné tlachání."""	"{n}Nocticula utiší Areelu ostrým gestem.{/n} ""Detaily probereme později, až nastane vhodný okamžik. Teď není čas na zbytečné tlachání."""
728f1a3f-cc96-4247-915f-c86508120aaa	Female	Nocticula	"""Škoda, že tě tvůj anděl opustil, smrtelníku. Ráda bych si s ním pohovořila. Nečekám, že dostanu další příležitost — dnů toho nebeského hlupáka je napočítáno."" {n}Nocticula promlouvá ledabyle, ale oči má upřené a pronikavé.{/n}"	"""Škoda, že tě tvůj anděl opustil, smrtelníku. Ráda bych si s ním pohovořila. Nečekám, že dostanu další příležitost — dnů toho nebeského hlupáka je napočítáno."" {n}Nocticula promlouvá ledabyle, ale oči má upřené a pronikavé.{/n}"
8e2f769b-2b20-4bc9-9ec2-187005493f72	Female	Nocticula	"""Deskari a Baphomet jen tak nestojí a nebudou se dívat, jak uzavřeš Worldwound. Pošlou své armády, takže budeš potřebovat vlastní vojsko — a to křižáci dlouho mít nebudou. Hepzamirah těží čím dál víc Nahyndrian krystalů, aby posílila své síly pro útok na Golarion. Pokud ji nezastavíš, křižácký odboj bude rozdrcen a řady démonů valících se přes Worldwound do vašeho světa se rozmnoží stonásobně. Byl jsi sem poslán odříznout démoní armádu od přísunu Nahyndrian krystalů, že ano? Nuže, právě toho dosáhneš."""	"""Deskari a Baphomet jen tak nestojí a nebudou se dívat, jak uzavřeš Worldwound. Pošlou své armády, takže budeš potřebovat vlastní vojsko — a to křižáci dlouho mít nebudou. Hepzamirah těží čím dál víc Nahyndrian krystalů, aby posílila své síly pro útok na Golarion. Pokud ji nezastavíš, křižácký odboj bude rozdrcen a řady démonů valících se přes Worldwound do vašeho světa se rozmnoží stonásobně. Byl jsi sem poslán odříznout démoní armádu od přísunu Nahyndrian krystalů, že ano? Nuže, právě toho dosáhneš."""
f6af5cf5-a758-4016-bff6-b75ae3ae6657	Female	Nocticula	"{n}Přijme tvá slova úsměvem, který je současně královský i vřelý.{/n} ""Samozřejmě přijímám tvou věrnost, statečný smrtelníku. Služ mi dobře a čestně, a odměna tvá bude skutečně štědrá."""	"{n}Přijme tvá slova úsměvem, který je současně královský i vřelý.{/n} ""Samozřejmě přijímám tvou věrnost, statečný smrtelníku. Služ mi dobře a čestně, a odměna tvá bude skutečně štědrá."""
6bcef65b-86c8-4202-b557-74c1c238ddef	Female	Nocticula	{n}Rozhovor přeruší znepokojeně vyhlížející sukub, který tiše přistoupí k Nocticule a začne jí vášnivě šeptat do ucha. Nocticulin výraz ztvrdne a ochladne. Když Nocticula zvažuje nový vývoj, poslová se ti hravě podívá do očí. Poznáš ty zelené oči — naposledy byly prosyceny bolestí, když jsi je viděl v jeskyních Nexu, jejich majitel tam vykrvácel. Sukub se šibalsky usměje a mrkne na tebe.{/n}	{n}Rozhovor přeruší znepokojeně vyhlížející sukub, který tiše přistoupí k Nocticule a začne jí vášnivě šeptat do ucha. Nocticulin výraz ztvrdne a ochladne. Když Nocticula zvažuje nový vývoj, poslová se ti hravě podívá do očí. Poznáš ty zelené oči — naposledy byly prosyceny bolestí, když jsi je viděl v jeskyních Nexu, jejich majitel tam vykrvácel. Sukub se šibalsky usměje a mrkne na tebe.{/n}
d9a63ef0-382e-4032-abbd-4244b6e95060	Female	Nocticula	"{n}Nocticula ti věnuje potěšený a tajemný úsměv.{/n} ""Možná o mně ještě nevíš všechno, smrtelníku. Možná jsi udělal stejnou chybu jako mnozí před tebou — mnozí ostřejší a mocnější než ty — když sis dovolil předpokládat, co očekávat od Lady in Shadow."""	"{n}Nocticula ti věnuje potěšený a tajemný úsměv.{/n} ""Možná o mně ještě nevíš všechno, smrtelníku. Možná jsi udělal stejnou chybu jako mnozí před tebou — mnozí ostřejší a mocnější než ty — když sis dovolil předpokládat, co očekávat od Lady in Shadow."""
79ff1598-5138-46e3-9c47-004a36340351	Female	Nocticula	"(Po tváři Nocticuly přebleskne slabý stín.) ""Závist. Ponížení. Ego. Obvyklé hračky malých hochů ze všech rovin a realit. Echo utrpěl více než jednu porážku — nejprve z ruky {g|Aroden}Aroden's{/g}, potom pod náporem nebeských sil. Tyto úprky ho naučily útočit na nepřátele po tmě, odvážně a často, zabíjet a mrzačit kohokoli blízko svítající bohyně. Teď se zdá, že přišel čas. Herald Iomedae sám je v Abyssu, sám, bez průvodu nižších andělů..."""	"(Po tváři Nocticuly přebleskne slabý stín.) ""Závist. Ponížení. Ego. Obvyklé hračky malých hochů ze všech rovin a realit. Echo utrpěl více než jednu porážku — nejprve z ruky {g|Aroden}Aroden's{/g}, potom pod náporem nebeských sil. Tyto úprky ho naučily útočit na nepřátele po tmě, odvážně a často, zabíjet a mrzačit kohokoli blízko svítající bohyně. Teď se zdá, že přišel čas. Herald Iomedae sám je v Abyssu, sám, bez průvodu nižších andělů..."""
2ad0e0d7-d416-4b82-a362-e54f590e72ba	Female	Nocticula	"(Pokrčí rameny Nocticula, výraz znuděný.) ""Právě jsi dorazil do mé říše a už si tu snažíš diktovat vlastní pravidla? Když si dobře vzpomínám, když démoni něco podobného zkoušeli na Golarionu, povstaly armády a smrtelníci bojovali na život a na smrt, aby to zastavili. Sotva tomu sama věřím, ale budu velkorysá a projevík ti milost. Jsem pohostinná panovnice."""	"(Pokrčí rameny Nocticula, výraz znuděná.) ""Právě jsi dorazil do mé říše a už si tu snažíš diktovat vlastní pravidla? Když si dobře vzpomínám, když démoni něco podobného zkoušeli na Golarionu, povstaly armády a smrtelníci bojovali na život a na smrt, aby to zastavili. Sotva tomu sama věřím, ale budu velkorysá a projevík ti milost. Jsem pohostinná panovnice."""
cc5cdccb-83c7-4b20-80c3-418e7d3fdd45	Female	Nocticula	"(Nocticula se zdá být docela pobavena.) ""Je tomu tak? Koho jsi se rozhodl žalovat? A co je důležitější, jak ses o těchto zrádcích dozvěděl a jak důvěryhodná jsou tato obvinění?"""	"(Nocticula se zdá být docela pobavena.) ""Je tomu tak? Koho jsi se rozhodl žalovat? A co je důležitější, jak ses o těchto zrádcích dozvěděl a jak důvěryhodná jsou tato obvinění?"""
fa5a9d9d-38fb-4951-8742-4a45965fb250	Female	Nocticula	"""Ano, i když jeho obrany byly poměrně složité. Chvályhodná opatrnost z jeho strany, neboť zpráva o tom, že Hand of the Inheritor opět sestoupil do Abyssu, dorazila k Echovi Deskari téměř okamžitě. Vždyť zášť a lstivost patřily mezi jeho nejlepší vlastnosti."""	"""Ano, i když jeho obrany byly poměrně složité. Chvályhodná opatrnost z jeho strany, neboť zpráva o tom, že Hand of the Inheritor opět sestoupil do Abyssu, dorazila k Echovi Deskari téměř okamžitě. Vždyť zášť a lstivost patřily mezi jeho nejlepší vlastnosti."""
3b193d29-f2d3-4456-9038-8dd9b337b222	Female	Nocticula	(n)V Nocticulčině hlase zní ocel.(/n) „Další ostrov... Další ztráta... Dost. Varovala jsem je, že nebudu trpět zpustošení svého panství. Neposlechli mě — a budou toho litovat. Jdi ke svým sestrám a řekni jim, aby se připravily.“ (n)Nocticula posílá zelenookou služku pryč a znovu obrací svou tvář k tobě.(/n)	(n)V Nocticulčině hlase zní ocel.(/n) „Další ostrov... Další ztráta... Dost. Varovala jsem je, že nebudu trpět zpustošení svého panství. Neposlechli mě — a budou toho litovat. Jdi ke svým sestrám a řekni jim, aby se připravily.“ (n)Nocticula posílá zelenookou služku pryč a znovu obrací svou tvář k tobě.(/n)
9a7bfafd-d2e8-44e7-bdf0-8d9fb5215b37	Female	Nocticula	Pouze když celý Abyss vyslovoval mé jméno v hrůze i v úctě, rozhodla jsem, že jsem zabila dost. Měla jsem říši, měla jsem moc, kterou jsem již nesdílela se svým bratrem, měla jsem služebníky... a co je nejdůležitější, měla jsem bezpečí. Nikdo nikdy neopakoval staré Nahyndriho chyby. Nikdo se mě nikdy nesnažil učinit svým otrokem.	Pouze když celý Abyss vyslovoval mé jméno v hrůze i v úctě, rozhodla jsem, že jsem zabila dost. Měla jsem říši, měla jsem moc, kterou jsem již nesdílela se svým bratrem, měla jsem služebníky... a co je nejdůležitější, měla jsem bezpečí. Nikdo nikdy neopakoval staré Nahyndriho chyby. Nikdo se mě nikdy nesnažil učinit svou otrokyní.
ec53f12f-661c-4432-be57-ceb7ef4b60c2	Female	Nocticula	Hepzamirah občas navštíví Alushinyrru, ale její pravé doupě je daleko odsud. Skrytá je na ostrově Colyphyr, severozápadně od mého souostroví. Tam stojí její „tajná“ pevnost. V hlubokých dolech její otroci těží Nahyndrian krystaly pro invazní armádu, kterou plánuje přivést na Golarion. Dám ti nádherné vzducholodě a zkušenou posádku, aby tě tam dopravily. Bude to dlouhá a nebezpečná cesta. Dej si čas na přípravu.	Hepzamirah občas navštíví Alushinyrru, ale její pravé doupě je daleko odsud. Skrytá je na ostrově Colyphyr, severozápadně od mého souostroví. Tam stojí její „tajná“ pevnost. V hlubokých dolech její otroci těží Nahyndrian krystaly pro invazní armádu, kterou plánuje přivést na Golarion. Dám ti nádherné vzducholodě a zkušenou posádku, aby tě tam dopravily. Bude to dlouhá a nebezpečná cesta. Dej si čas na přípravu.
74f97548-082d-4459-b0df-7bfd7b19c14b	Female	Nocticula	(n)Nocticula ti nabízí shovívavý úsměv. Mluví, jako by oslovovala dítě.(/n) „Jsi zde host, smrtelníku. Host Dámy ve Stínu, poražitelky mnoha démoních pánů. Jsem jediná, kdo zde má právo žádat odpovědi. Můžeš klást otázky, až to dovolím. Prozatím měj slušnost a důstojně mě pozdrav.“	(n)Nocticula ti nabízí shovívavý úsměv. Mluví, jako by oslovovala dítě.(/n) „Jsi zde host, smrtelníku. Host Dámy ve Stínu, poražitelky mnoha démoních pánů. Jsem jediná, kdo zde má právo žádat odpovědi. Můžeš klást otázky, až to dovolím. Prozatím měj slušnost a důstojně mě pozdrav.“
d3cce49f-f321-4b32-b142-de61ea8493d1	Female	Nocticula	Ona měla jistě podíl na tvém současném bytí. Lady Vorlesh navrhla Worldwound, magický jev nepředstavitelné moci. Abychom ho zatlačili, potřebovali jsme klíč stejně silný a jedinečný. Jednoduše řečeno, potřebovali jsme šampiona. A ona si vybrala tebe.	Ona měla jistě podíl na tvém současném bytí. Lady Vorlesh navrhla Worldwound, magický jev nepředstavitelné moci. Abychom ho zatlačily, potřebovaly jsme klíč stejně silný a jedinečný. Jednoduše řečeno, potřebovaly jsme šampiona. A ona si vybrala tebe.
46fe5ca0-7e61-4224-9d62-2108492be083	Female	Nocticula	Tvé síly i ta rána na tvém hrudi byly výsledkem jejích experimentů, když infundovala tvou duši esencí Abyssu. Samozřejmě si na nic z toho nepamatuješ. Vše se dělo v tajnosti. Dokonce i síla, která ti byla dána, byla očištěna — do té míry, do jaké to bylo možné — aby jsi její zdroj neuhádl předčasně.	Tvé síly i ta rána na tvém hrudi byly výsledkem jejích experimentů, když infundovala tvou duši esencí Abyssu. Samozřejmě si na nic z toho nepamatuješ. Vše se dělo v tajnosti. Dokonce i síla, která ti byla dána, byla očištěna — do té míry, do jaké to bylo možné — aby jsi její zdroj neuhádl předčasně.
46cbfdd5-8457-443c-8ec2-7f3b5255d283	Female	Nocticula	(n)Nocticula náhle gestem Areelu přeruší.(/n) „Nebuď tak netrpělivá. Zatížily jsme (mf|ho|ji) dostatečným množstvím odhalení prozatím. Dejte (mf|ho|ji) čas, aby si přivykl na pravdu o (mf|o něm|o ní), pak můžete sdělit všechny podrobnosti.“	(n)Nocticula náhle gestem Areelu přeruší.(/n) „Nebuď tak netrpělivá. Zatížily jsme (mf|ho|ji) dostatečným množstvím odhalení prozatím. Dejte (mf|ho|ji) čas, aby si přivykl na pravdu o (mf|o něm|o ní), pak můžete sdělit všechny podrobnosti.“
b5556dcf-2333-4452-ad03-53d7734767b0	Female	Nocticula	"(n)Nocticula se zlomyslně usmívá.(/n) „Nejsem náchylná k žárlivosti. Nech Deskariho myslet, že mu Lady Vorlesh stále slouží — jeho broučí mozek zdá se není schopen vycítit zradu. Co se týče Baphometa, on — jako každý talentovaný lhář — je nejsnímnější právě když se snaží někoho oklamat. Byl tak potěšen, že oklamal Deskariho, že oslepl k zradě, která se dít přímo pod jeho čenichem. Ve skutečnosti je Lady Vorleshina věrnost čistě má."""	"(n)Nocticula se zlomyslně usmívá.(/n) „Nejsem náchylná k žárlivosti. Nech Deskariho myslet, že mu Lady Vorlesh stále slouží — jeho broučí mozek zdá se není schopen vycítit zradu. Co se týče Baphometa, on — jako každý talentovaný lhář — je nejsnímnější právě když se snaží někoho oklamat. Byl tak potěšen, že oklamal Deskariho, že oslepl k zradě, která se dít přímo pod jeho čenichem. Ve skutečnosti je Lady Vorleshina věrnost čistě má."""
e6a9df53-f210-478f-bd97-57092da875b6	Female	Nocticula	Máš mou přízeň, smrtelníku, ale to neznamená, že ti splním každé rozmar, i kdyby mě to nic nestálo. Pokud chceš, abych Ziforianovi prominula, přesvědči mě argumenty, které budu považovat za přesvědčivé.	Máš mou přízeň, smrtelníku, ale to neznamená, že ti splním každé rozmar, i kdyby mě to nic nestálo. Pokud chceš, abych Ziforianovi prominula, přesvědči mě argumenty, které budu považovat za přesvědčivé.
83e079ca-053e-4793-9bda-b902da4fc8be	Female	Nocticula	(n)Nocticula se zdá být ztracena v myšlenkách. Chvíli mlčí, pak se k tobě milostivě usměje.(/n) „Víš, to by byl velmi chytrý tah. Neublížilo by trochu zasít paranoiu do té její krásné rudé hlavičky.“	(n)Nocticula se zdá být ztracena v myšlenkách. Chvíli mlčí, pak se k tobě milostivě usměje.(/n) „Víš, to by byl velmi chytrý tah. Neublížilo by trochu zasít paranoiu do té její krásné rudé hlavičky.“
51a73f49-74c0-401a-a214-f783ceda9e65	Female	Nocticula	(n)Nocticulin přívětivý výraz v okamžiku vyprchá a její tmavé oči ztuhnou na led.(/n) „Mimochodem, nebyl bys proti zodpovězení jedné otázky? Proč jsi zabil Ar‑Mikhetha, Shadowspawn Lorda a mého generála? Byl ceněným služebníkem, a kdybych nepředpokládala možnost jeho smrti, toto vraždění by mohlo mé plány vážně narušit.“	(n)Nocticulin přívětivý výraz v okamžiku vyprchá a její tmavé oči ztuhnou na led.(/n) „Mimochodem, nebyl bys proti zodpovězení jedné otázky? Proč jsi zabil Ar‑Mikhetha, Shadowspawn Lorda a mého generála? Byl ceněným služebníkem, a kdybych nepředpokládala možnost jeho smrti, toto vraždění by mohlo mé plány vážně narušit.“
bc627d67-a9ab-44f5-98a7-7a1ce52626a2	Female	Nocticula	(n)Nocticulin úsměv nabývá povýšeného a mírně posměšného tónu.(/n) „Samozřejmě, mladý smrtelníku. Jsem si jistá, že stínoví démoni, kteří teď slouží pod tvým velením, už nebudou vraždit, krást ani drapet těla těch nešťastníků, kteří upoutají jejich pozornost. Dejte mi vědět, až své nové služebníky obrátíš na světlo Iomedae.“	(n)Nocticulin úsměv nabývá povýšeného a mírně posměšného tónu.(/n) „Samozřejmě, mladý smrtelníku. Jsem si jistá, že stínoví démoni, kteří teď slouží pod tvým velením, už nebudou vraždit, krást ani drapet těla těch nešťastníků, kteří upoutají jejich pozornost. Dejte mi vědět, až své nové služebníky obrátíš na světlo Iomedae.“
42e143f0-5bd3-45b7-bed1-9ebf6a155063	Female	Nocticula	(n)Nocticula přitakává s ironií v hlase,(/n) „A Shamira ti dovolila zabít mého generála a nebyl za to potrestán. Jak milé z její strany projevit tak neobvyklé milosrdenství. Muselo to být slovy jejího šikovného kamaráda Yozze, co jí roztopilo kruté srdce. Ti dva ptáčci pějí dobře spolu, ale mýlí se, pokud si myslí, že jejich představení skrylo jejich úklady přede mnou.“	(n)Nocticula přitakává s ironií v hlase,(/n) „A Shamira ti dovolila zabít mého generála a nebyl za to potrestán. Jak milé z její strany projevit tak neobvyklé milosrdenství. Muselo to být slovy jejího šikovného kamaráda Yozze, co jí roztopilo kruté srdce. Ti dva ptáčci pějí dobře spolu, ale mýlí se, pokud si myslí, že jejich představení skrylo jejich úklady přede mnou.“
56800296-380b-4c80-966e-078f65d45274	Female	Nocticula	(n)Iskřička vzdoru se zaleskne v Nocticuliných očích.(/n) „Dobře řečeno. Vzpomínám si, že jsem něco podobného řekla umírajícímu Nahyndrimu. Nemohl uvěřit, že by se nějaká succubus — i ta první svého druhu — odvážila povstat proti němu a nepřijala otrocký obojek jen proto, že ruku nabízející jej držel démoní pán.“	(n)Iskřička vzdoru se zaleskne v Nocticuliných očích.(/n) „Dobře řečeno. Vzpomínám si, že jsem něco podobného řekla umírajícímu Nahyndrimu. Nemohl uvěřit, že by se nějaká succubus — i ta první svého druhu — odvážila povstat proti němu a nepřijala otrocký obojek jen proto, že ruku nabízející jej držel démoní pán.“
78ae732a-2230-41c7-8d93-615182237ae1	Female	Nocticula	(n)Na Nocticulině tváři se objeví zlověstný úsměv.(/n) „Mimochodem, opravdu bylo nutné rušit drahou zesnulou Alinythiu? Ten jekot, který vydala při návratu do hrobu, mi přerušil myšlenky a zkazil mi náladu.“	(n)Na Nocticulině tváři se objeví zlověstný úsměv.(/n) „Mimochodem, opravdu bylo nutné rušit drahou zesnulou Alinythiu? Ten jekot, který vydala při návratu do hrobu, mi přerušil myšlenky a zkazil mi náladu.“
1762474a-dc8b-4ca1-9de1-0c278bd0934a	Female	Nocticula	(n)Nocticula si svraští obočí a v úsměvu se prosebe nádech hořkosti.(/n) „Můj bratr, {g|Socothbenoth}Socothbenoth{/g}, mě zmanipuloval. Přesvědčil mě, že naše střetnutí s Alinythií je nevyhnutelné a že musím udeřit první.“	(n)Nocticula si svraští obočí a v úsměvu se prosebe nádech hořkosti.(/n) „Můj bratr, {g|Socothbenoth}Socothbenoth{/g}, mě zmanipuloval. Přesvědčil mě, že naše střetnutí s Alinythií je nevyhnutelné a že musím udeřit první.“
