guid	action	old_text	new_text
7fa0c814-a3fd-4161-bee2-f371f771aa06	changed	"""„Není mým úkolem kázat o cudnosti, ale poslyš toho, kdo tu strávil mnoho let a okusil vše, co se dalo. Toto není dům rozkoše. To je dům bolesti, špíny a lží. Potěšení, která slibují, zanechávají strupy a vředy. Smiluj se nad sebou a opusť toto místo!“"""	"""Není mým úkolem kázat o cudnosti, ale poslyš tu, která tu strávila mnoho let a okusila vše, co se dalo. Toto není dům rozkoše. To je dům bolesti, špíny a lží. Potěšení, která slibují, zanechávají strupy a vředy. Smiluj se nad sebou a opusť toto místo!"""
5d7d54c2-2de0-40df-9685-5f0d99765aa6	changed	"{n}Projev bojovnice je teď dost nesouvislý, hlas měkký, upřímný a překvapivě přátelský.{/n} ""Víš co? Nač je všichni. Zůstaňme tady. K čemu nám jsou ti povrchní lidé nahoře? Všechna jejich hloupá pravidla, rozkazy, jejich opatrné šeptání za našimi zády. Dobudeme tu království, ty budeš vládnout a já budu tvůj válečný vůdce... Budeme bojovat jen za sebe místo pitomin jako věrnost, povinnost a láska... To je všechno odpad! Zejména láska! Mám pravdu?"""	"{n}Projev bojovnice je teď dost nesouvislý, hlas měkký, upřímný a překvapivě přátelský.{/n} ""Víš co? Nač je všichni. Zůstaňme tady. K čemu nám jsou ti povrchní lidé nahoře? Všechna jejich hloupá pravidla, rozkazy, jejich opatrné šeptání za našimi zády. Dobudeme tu království, ty budeš vládnout a já budu tvá válečná vůdkyně... Budeme bojovat jen za sebe místo pitomin jako věrnost, povinnost a láska... To je všechno odpad! Zejména láska! Mám pravdu?"""
10b8b69f-9445-4e33-a75a-55e099a6da09	changed	"{n}Lovkyně otevře ústa, aby zavrčela, ale zůstane zticha a smutně pokrčí rameny, pak řekne,{/n} ""Nevím. Nejsem to já, kdo udělal život takovým. Jedna velká jeskyně, kde se všichni navzájem požerou."""	"{n}Lovkyně otevře ústa, aby zavrčela, ale zůstane zticha a smutně pokrčí rameny, pak řekne,{/n} ""Nevím. Nejsem to já, kdo udělala život takovým. Jedna velká jeskyně, kde se všichni navzájem požerou."""
dfa1cb4e-3b14-4822-8e0a-9ade696c8e2a	changed	"""Tak. To je odpověď mého {mf|pán|paní}. Slyšíte to, všichni? To je můj {mf|pán|paní} a jsme tu, abychom vám rozbili démoní zadky!"""	"""Tak. To je odpověď mé {mf|pán|paní}. Slyšíte to, všichni? To je má {mf|pán|paní} a jsme tu, abychom vám rozbili démoní zadky!"""
fc754466-d4f9-48f9-ad35-ab1aa2510424	changed	"""Než začneme řešit obchod, dáme si sklenku na oslavu toho, že nejsme mrtví? Hostinský, vytáhni to nejsilnější. Díváte se na Golarionovy nejlepší křižáky a jsme tu, abychom pili!"""	Než začneme řešit obchod, dáme si sklenku na oslavu toho, že nejsme mrtví? Hostinský, vytáhni to nejsilnější. Díváte se na Golarionovy nejlepší křižáky a jsme tu, abychom pili!
4d95b788-7642-4c71-87f8-bf02c167fc7e	same_skip	"""Na ostatních lze experimentovat jen s jejich souhlasem. Je neprofesionální využívat k tomu nezletilé děti. Tato démonka porušila nepsaný kodex vědců a musí být přísně potrestána!"""	"""Na ostatních lze experimentovat jen s jejich souhlasem. Je neprofesionální využívat k tomu nezletilé děti. Tato démonka porušila nepsaný kodex vědců a musí být přísně potrestána!"""
560beb7f-8495-4b51-a3f9-3f3904675be8	changed	"{n}Ember se chlapci široce usměje.{/n} ""Je v pořádku být jiný. Já jsem taky jiný. Velitel má spoustu podivných přátel. Chceš být přáteli?"""	"{n}Ember se chlapci široce usměje.{/n} ""Je v pořádku být jiný. Já jsem taky jiná. Velitel má spoustu podivných přátel. Chceš být přáteli?"""
1f02d4ad-f128-41d8-91f4-2aa63d16f598	changed	"""Pozoruhodný objev. Škoda, že to nemohu zařadit do své Encyclopedia, neboť tvá matka získala toto poznání porušením profesní etiky. Doporučuji, abys navštívil jakýkoli výzkumný ústav v {g|Absalom}Absalom{/g} a požadoval doživotní odškodnění výměnou za tuto informaci. Pošli mi dopis, pokud chceš, abych za tebe ručil."""	"""Pozoruhodný objev. Škoda, že to nemohu zařadit do své Encyclopedia, neboť tvá matka získala toto poznání porušením profesní etiky. Doporučuji, abys navštívil jakýkoli výzkumný ústav v {g|Absalom}Absalom{/g} a požadoval doživotní odškodnění výměnou za tuto informaci. Pošli mi dopis, pokud chceš, abych za tebe ručila."""
a047be01-6109-4dab-a715-1a154153e94d	changed	"""(Vznešený stín kráčí k tobě. V jeho rukou malé zrcátko jiskří a třpytí se znepokojivým světlem.) \""Zdravím tě, {name}.\"""""	"(Vznešený stín kráčí k tobě. V jeho rukou malé zrcátko jiskří a třpytí se znepokojivým světlem.) ""Zdravím tě, {name}."""
45ce19b9-3ba0-4945-b632-212c0b3ab69b	changed	"""(Areelu tě upřeně sleduje, její pohled je neúprosný, pronikavý. Čarodějka dlouho mlčí. Když promluví, její hlas je nečitelný, neodhaluje žádnou emoci.) \""Jsi moje stvoření. Tvoje moc byla mým darem. Teď víš.\"""""	"""(Areelu tě upřeně sleduje, její pohled je neúprosný, pronikavý. Čarodějka dlouho mlčí. Když promluví, její hlas je nečitelný, neodhaluje žádnou emoci.) \""Jsi moje stvoření. Tvoje moc byla mým darem. Teď víš.\"""
2c6282f8-53cb-4218-9a1f-bd747397ee16	changed	"""(Neviditelný anděl nemluví, přesto ti jeho ticho hřmí v uších.)"""	(Neviditelná andělka nemluví, přesto ti její ticho hřmí v uších.)
3fa18b36-d6e7-48fd-87f6-5acfddcd76b5	same_skip	"""Samozřejmě. Dokonce jsem si dělala poznámky. Svá pozorování jsem zahájila dlouho před naším setkáním v Kenabres. Byl jsi... vyvolený a připravený. Pro zvláštní osud."""	"""Samozřejmě. Dokonce jsem si dělala poznámky. Svá pozorování jsem zahájila dlouho před naším setkáním v Kenabres. Byl jsi... vyvolený a připravený. Pro zvláštní osud."""
07733a6e-6f8b-44e5-8407-c40e143a6baa	same_skip	"""Nahyndrian krystaly se tvoří z ztuhlé krve pánů démonů. Jejich vlastnosti nejsou dobře známy ani mezi obyvateli {g|Abyss}Abyss{/g} a existují pro to důvody. Získat krev mrtvého pána démonů je velmi obtížné. Poté, co pán démonů zemře, jeho tělo je okamžitě absorbováno do Rift of Repose. Pouze Lady in Shadow ví, jak je zabít tak, aby mohla zachovat těla svých spolupánů a proměnit je do pevného stavu. To znamená, že Nahyndrian krystaly nelze získat nikde jinde než na Midnight Isles."""	"""Nahyndrian krystaly se tvoří z ztuhlé krve pánů démonů. Jejich vlastnosti nejsou dobře známy ani mezi obyvateli {g|Abyss}Abyss{/g} a existují pro to důvody. Získat krev mrtvého pána démonů je velmi obtížné. Poté, co pán démonů zemře, jeho tělo je okamžitě absorbováno do Rift of Repose. Pouze Lady in Shadow ví, jak je zabít tak, aby mohla zachovat těla svých spolupánů a proměnit je do pevného stavu. To znamená, že Nahyndrian krystaly nelze získat nikde jinde než na Midnight Isles."""
3dfc7a20-85db-40af-845a-04b39b25ee08	same_skip	"""Nejde o ledajaké tvory. Démoni a polodémoni. Duše musí mít stabilní spojení s {g|Abyss}Abyss{/g}, aby mohla přijmout moc krystalu. Experimenty s tieflingy a mongrely selhaly, protože hlas Abyssu v nich nebyl dost silný."""	"""Nejde o ledajaké tvory. Démoni a polodémoni. Duše musí mít stabilní spojení s {g|Abyss}Abyss{/g}, aby mohla přijmout moc krystalu. Experimenty s tieflingy a mongrely selhaly, protože hlas Abyssu v nich nebyl dost silný."""
c9641cfd-2380-4766-a519-b0f309b31d35	same_skip	"""Změnila jsem se tím, že jsem propletla svou duši s esencí {g|Abyss}Abyss{/g}. A změnila jsem tebe. Pamatuješ si záchvaty zuřivosti, které začaly krátce po Deskariho útoku na Kenabres? Takto se projevila druhá polovina tvé duše, ještě ne zcela uvědomělá, ještě ne probuzená. Škoda, že jsi si nepřál dovolit, aby se tvá démonická přirozenost ujal. Výsledek by byl impozantní."""	"""Změnila jsem se tím, že jsem propletla svou duši s esencí {g|Abyss}Abyss{/g}. A změnila jsem tebe. Pamatuješ si záchvaty zuřivosti, které začaly krátce po Deskariho útoku na Kenabres? Takto se projevila druhá polovina tvé duše, ještě ne zcela uvědomělá, ještě ne probuzená. Škoda, že jsi si nepřál dovolit, aby se tvá démonická přirozenost ujal. Výsledek by byl impozantní."""
9d9173d7-e638-447e-b514-5ba54b41ee98	changed	"""Dost, dost té šílenosti!"" {n}Hlas Hand of the Inheritor burácí po tvém boku. Areelu se ani nepohne, zdánlivě si jeho přítomnosti nevšímá.{/n} ""Byl jsem slepý... Ó, Lady of Heaven, jak jsem byl slepý... Viděl jsem svatost v polodémonově díle..."""	"""Dost, dost té šílenosti!"" {n}Hlas Hand of the Inheritor burácí po tvém boku. Areelu se ani nepohne, zdánlivě si jeho přítomnosti nevšímá.{/n} ""Byla jsem slepá... Ó, Lady of Heaven, jak jsem byla slepá... Viděla jsem svatost v polodémonově díle..."""
9f12e868-ed5d-4feb-ad74-39c7c0207d54	changed	"""Ale je to skutečně možné? {d|c4 herald trust angel}Angelic light{/d} v bytosti temnoty? Klamu sám sebe, když si myslím, že jsem byl oklamán? Odpusť mi, Champion, musím tě opustit. Musím... se vzpamatovat. Modlit se. Zamyšlet se."" {n}V andělově hlase není života.{/n} ""Najdeš mě v Nexu,"" {n}dodá beznadějně a zmizí.{/n}"	"""Ale je to skutečně možné? {d|c4 herald trust angel}Angelic light{/d} v bytosti temnoty? Klamu sama sebe, když si myslím, že jsem byla oklamána? Odpusť mi, Champion, musím tě opustit. Musím... se vzpamatovat. Modlit se. Zamyšlet se."" {n}V andělově hlase není života.{/n} ""Najdeš mě v Nexu,"" {n}dodá beznadějně a zmizí.{/n}"
b8b571b6-e358-446a-b04e-09e5afe166d2	changed	"""V Gray Garrison jsem to byla já, kdo rozptýlil Minagha, aby sis mohl přiblížit Wardstone. A v Drezen jsem se objevil v přestrojení za Yaniela, abych tě navedl k Sword of Valor."""	"""V Gray Garrison jsem to byla já, kdo rozptýlila Minagha, aby sis mohl přiblížit Wardstone. A v Drezen jsem se objevila v přestrojení za Yaniela, abych tě navedla k Sword of Valor."""
d6b900cd-20ce-413c-b64e-b0d93d4e43f6	changed	"""V Gray Garrison jsem to byla já, kdo rozptýlil Minagha, aby sis mohl přiblížit Wardstone."""	"""V Gray Garrison jsem to byla já, kdo rozptýlila Minagha, aby sis mohl přiblížit Wardstone."""
0a5e8edf-51d5-469c-a040-3f3281ae213e	changed	"""Ale je tu víc. Pamatuješ, když tě odvezli do Kenabres se zraněním, které se nehojilo? Pamatuješ, jak tě Terendelev zdánlivě vyléčil? To byla pouhá iluze. Drak jen dočasně ztlumil bolest. Ve skutečnosti jsem to byla já, kdo tě zachránil, když jsem přišla do jeskyní a zasadila do tebe krystal. Ne, 'zachránila' není správné slovo. Tvoje rána stále není zahojena. Proto tvá rána čas od času krvácí — každá kapka pálí tvé nepřátele."""	"""Ale je tu víc. Pamatuješ, když tě odvezli do Kenabres se zraněním, které se nehojilo? Pamatuješ, jak tě Terendelev zdánlivě vyléčil? To byla pouhá iluze. Drak jen dočasně ztlumil bolest. Ve skutečnosti jsem to byla já, kdo tě zachránila, když jsem přišla do jeskyní a zasadila do tebe krystal. Ne, 'zachránila' není správné slovo. Tvoje rána stále není zahojena. Proto tvá rána čas od času krvácí — každá kapka pálí tvé nepřátele."""
4a5d6f20-9746-403d-8b09-5530cddcafec	same_skip	"""Změnila jsem se tím, že jsem propletla svou duši s esencí Abyssu. A změnila jsem tebe. Pamatuješ si záchvaty zuřivosti, které začaly krátce po Deskariho útoku na Kenabres? Vidíš, čím ses teď stal? To je vliv esence Abyssu, která se v tobě probudila."""	"""Změnila jsem se tím, že jsem propletla svou duši s esencí Abyssu. A změnila jsem tebe. Pamatuješ si záchvaty zuřivosti, které začaly krátce po Deskariho útoku na Kenabres? Vidíš, čím ses teď stal? To je vliv esence Abyssu, která se v tobě probudila."""
81a048a0-8937-4c81-b79c-c67c73ccc87d	changed	"""Věděl jsem, že někdo dříve či později otevře tyto brány, takže jsem je sledoval. Když ozbrojení démoni vtrhli, spěchal jsem zpět do tábora. Bohužel nebyl čas najít úkryt, a tak jsme byli nuceni bojovat."""	"""Věděla jsem, že někdo dříve či později otevře tyto brány, takže jsem je sledovala. Když ozbrojení démoni vtrhli, spěchala jsem zpět do tábora. Bohužel nebyl čas najít úkryt, a tak jsme byli nuceni bojovat."""
149db8f1-f4e9-41e2-b221-14f1b1e35cb7	changed	"""Když ti ti nešťastníci vyšli z dolu a narazili na mě, vyděsil jsem je ještě víc, než oni vyděsili mě. Báli se toho, co je pronásleduje... tebe. Jak jsi je přiměl mít z tebe takový strach?"""	"""Když ti ti nešťastníci vyšli z dolu a narazili na mě, vyděsila jsem je ještě víc, než oni vyděsili mě. Báli se toho, co je pronásleduje... tebe. Jak jsi je přiměl mít z tebe takový strach?"""
c5cd59d3-5cbc-4485-9932-fc183682319a	changed	"""Abyss není místo, kde by smrtelníci mohli pohodlně žít. Bez tebe by nevyhnutelně zahynuli, nebýval-li by naučili postarat se o sebe. Naučil jsem je lovit místní tvory, aby alespoň nezahynuli hladem... Kéž bych je dokázal ochránit před hordou démonů, která nás postihla."""	"""Abyss není místo, kde by smrtelníci mohli pohodlně žít. Bez tebe by nevyhnutelně zahynuli, nebýval-li by naučili postarat se o sebe. Naučila jsem je lovit místní tvory, aby alespoň nezahynuli hladem... Kéž bych je dokázala ochránit před hordou démonů, která nás postihla."""
601b69a1-21c3-4edc-b0ec-99ff819cf2ac	changed	"""Ti chudáci se museli nějak uživit. Okolí je obklopené divočinou. Hned jsem poznal, že je potřeba jim pomoci postavit tábor, přístřešek, zahájit lov a ošetřit rány. A teď... všechno je v troskách! A oni jsou mrtví!"" {n}Její oči se naplní slzami.{/n}"	"""Ti chudáci se museli nějak uživit. Okolí je obklopené divočinou. Hned jsem poznala, že je potřeba jim pomoci postavit tábor, přístřešek, zahájit lov a ošetřit rány. A teď... všechno je v troskách! A oni jsou mrtví!"" {n}Její oči se naplní slzami.{/n}"
a321e6b8-7a38-48e3-b6f2-6f87df382700	changed	Musím přiznat, že tomuto jevu zatím plně nerozumím. Provedl jsem jeden experiment, pak další, a než jsem se otočil, tábor už tu byl.	Musím přiznat, že tomuto jevu zatím plně nerozumím. Provedla jsem jeden experiment, pak další, a než jsem se otočila, tábor už tu byl.
04740172-3fbe-4df5-b1af-4060f982cad1	changed	Upřímně vítám změnu prostředí. Už mi docházejí experimenty, které bych v téhle jeskyni mohl provádět. Tak tedy, kupředu k novým experimentům!	"""Upřímně vítám změnu prostředí. Už mi docházejí experimenty, které bych v téhle jeskyni mohla provádět. Tak tedy, kupředu k novým experimentům!"""
5f12e41c-94ca-4209-8c4f-bccb9b7786a5	changed	"{n}Arueshalaeův hlas klesá do šeptu.{/n} ""{g|Abyss}Abyss{/g}... Přísahala jsem, že se sem nikdy nevrátím. Všechno tu vyvolává staré vzpomínky... Všechno tu křičí: 'Toto je tvůj pravý domov.' Můj prokletý a zatracený domov."""	"{n}Arueshalaein hlas klesá do šeptu.{/n} ""{g|Abyss}Abyss{/g}... Přísahala jsem, že se sem nikdy nevrátím. Všechno tu vyvolává staré vzpomínky... Všechno tu křičí: 'Toto je tvůj pravý domov.' Můj prokletý a zatracený domov."""
1042bd06-4a23-4232-9f87-e2eaebc608ad	changed	"""Takže bolest je... užitečná?"" {n}Ember nad tím chvíli přemýšlí.{/n} ""Máš asi pravdu. Bez bolesti, bez smutku a žalosti bychom nikdy nedokázali rozlišit, co je dobré a co špatné. A přece bych si přál, aby jí bylo aspoň o trochu méně."""	"""Takže bolest je... užitečná?"" {n}Ember nad tím chvíli přemýšlí.{/n} ""Máš asi pravdu. Bez bolesti, bez smutku a žalosti bychom nikdy nedokázali rozlišit, co je dobré a co špatné. A přece bych si přála, aby jí bylo aspoň o trochu méně."""
4e9f146f-a22b-4f5e-82be-246eb0d6965c	changed	"""Lidé z Neathholmu věřili, že tento anděl byl pohřben v naší Síni slávy. Vždy jsem tušil, že naše legendy jsou přesně to, co démoni chtějí."""	"""Lidé z Neathholmu věřili, že tento anděl byl pohřben v naší Síni slávy. Vždy jsem tušila, že naše legendy jsou přesně to, co démoni chtějí."""
81694e2e-8536-4182-9824-a92825be8ed8	changed	"""Jste tu! Viděl jsem služebníky Nocticuly u portálu — zničili skoro všechno! Čekal jsem, že zahájí útok, ale oni jen otevřeli bránu a zmizeli. Nepředstavil jsem se jim."""	"""Jste tu! Viděla jsem služebníky Nocticuly u portálu — zničili skoro všechno! Čekala jsem, že zahájí útok, ale oni jen otevřeli bránu a zmizeli. Nepředstavila jsem se jim."""
4c9c0fca-0acc-403f-9c50-992131906d37	changed	"""Pamatuji si, co nám ten zatracený Echo Deskariho řekl, když jsme ho potkali po souboji s Mutasafenem. ‚Jednoho dne zjistíte, že oheň může spálit i vás.‘ Tak to řekl. Myslím, že je zodpovědný za tyto 'neviditelné popáleniny'."" ""(Targona si lehce upravuje křídla — to opravdové i příšerné, které jí dala Areelu.)"""	"""Pamatuji si, co nám ten zatracený Echo Deskariho řekl, když jsme ho potkaly po souboji s Mutasafenem. ‚Jednoho dne zjistíte, že oheň může spálit i vás.‘ Tak to řekl. Myslím, že je zodpovědný za tyto 'neviditelné popáleniny'."" ""(Targona si lehce upravuje křídla — to opravdové i příšerné, které jí dala Areelu.)"""
71f0df11-ad66-44c0-b8b4-75634e030729	changed	"""„Aeronauti mají kodex chování? To jsem nevěděl. Ale řekla jsi, že je to nepopsaný soubor pravidel — pokud ten kodex není závazný, proč se jím řídit? Zde v Abyssu jsi svobodná dělat, co chceš. Nikdo tě neodsoudí. Proč lpět na zbytečných pravidlech?“"""	"""„Aeronauti mají kodex chování? To jsem nevěděla. Ale řekla jsi, že je to nepopsaný soubor pravidel — pokud ten kodex není závazný, proč se jím řídit? Zde v Abyssu jsi svobodná dělat, co chceš. Nikdo tě neodsoudí. Proč lpět na zbytečných pravidlech?“"""
d6b2e6f2-cb84-4378-99bc-b08fd8d7f11f	changed	"""„Věděl jsi, aeone, že je prokletá? Je odsouzena přinášet smrt a zkázu kamkoli vkročí, přesto lpí na své představě ‚dobroty‘.“"""	"""Věděl jsi, aeone, že je prokletá? Je odsouzena přinášet smrt a zkázu kamkoli vkročí, přesto lpí na své představě ‚dobroty‘."""
a08806ea-0710-4dc5-afa5-4c16cc9e0e5a	changed	"""{n}Nocticula se zadívá na Zeklexe posuzujícím pohledem.{/n} „Hmm. Zeklex, arénní správce. Tiefling příliš čestný pro tuto rovinу, který ocení férový souboj. Jsi poněkud výjimečný — pochybuji, že mnoho lidí sdílí tvé názory, dokonce ani na Golarionu. Je to důvod tě trestat?“"""	"""{n}Nocticula se zadívá na Zeklexe posuzující pohledem.{/n} „Hmm. Zeklex, arénní správce. Tiefling příliš čestný pro tuto rovinу, který ocení férový souboj. Jsi poněkud výjimečný — pochybuji, že mnoho lidí sdílí tvé názory, dokonce ani na Golarionu. Je to důvod tě trestat?“"""
28b78c23-0c62-4644-92a6-443a158c9901	changed	"""„Tvoje slova dávají smysl, tieflingu, přesto tě považuji za podivného. Zde v Abyssu je zvláštní potkat někoho, kdo si přeje vítězství poctivosti! Ale pobaví mě, že někdo jako ty dokázal přežít v mém městě! Bravo! Ne každý by dokázal, co jsi dokázal! Ale jak dlouho ještě zůstaneš naživu? To mě zajímá. Možná by tě měl popravit aeon. Co říkají zákony stvoření, aeone?“"""	"""Tvoje slova dávají smysl, tieflingu, přesto tě považuji za podivného. Zde v Abyssu je zvláštní potkat někoho, kdo si přeje vítězství poctivosti! Ale pobaví mě, že někdo jako ty dokázal přežít v mém městě! Bravo! Ne každý by dokázal, co jsi dokázal! Ale jak dlouho ještě zůstaneš naživu? To mě zajímá. Možná by tě měl popravit aeon. Co říkají zákony stvoření, aeone?"""
f9799f60-d9be-47d6-bdfe-8a3775dce902	same_skip	"""„Někdy umíš být opravdu bezcitný!“ {n}Nocticula se usměje.{/n} „Nuže, chladnokrevný aeone, vyslovil jsi svůj názor, ale tento tiefling mě přesvědčil. Jediné čestné stvoření mezi lháři! Jak nepředvídatelné! Možná si dokonce vsadím, správce... na to, jak dlouho ještě pobudeš. Bude to velmi zábavné.“"""	"""„Někdy umíš být opravdu bezcitný!“ {n}Nocticula se usměje.{/n} „Nuže, chladnokrevný aeone, vyslovil jsi svůj názor, ale tento tiefling mě přesvědčil. Jediné čestné stvoření mezi lháři! Jak nepředvídatelné! Možná si dokonce vsadím, správce... na to, jak dlouho ještě pobudeš. Bude to velmi zábavné.“"""
968eb63b-fa52-4377-9e7d-d72b7c2960c4	changed	"""Jsem pozorný. Tajemná postava zmařila Minaghovy plány v Drezen a řekla Stauntonovi několik velmi zajímavých věcí, aby mu změnila názor. Důležitější je, že týden předtím, než jsem byla zajata, někdo navštívil mou laboratoř. Zjevil se z ničeho, pronesl pár slov a pak zmizel beze stopy. Byl to nejzajímavější zásah... a stal se ještě záhadnějším, když jsem odhalila pravdu o tvých původech. Když jsem spojila dvě a dvě, věděla jsem, že mé plány otevřít Worldwound uspějí — koneckonců někdo z budoucnosti cestoval zpět v čase, aby zastavil mé výzkumy! Nyní bych ráda zůstala a pohovořila o cestování časem, ale nemohu dovolit, abys rušil mou práci. Budeš muset být zabit."""	"""Jsem pozorná. Tajemná postava zmařila Minaghovy plány v Drezen a řekla Stauntonovi několik velmi zajímavých věcí, aby mu změnila názor. Důležitější je, že týden předtím, než jsem byla zajata, někdo navštívil mou laboratoř. Zjevil se z ničeho, pronesl pár slov a pak zmizel beze stopy. Byl to nejzajímavější zásah... a stal se ještě záhadnějším, když jsem odhalila pravdu o tvých původech. Když jsem spojila dvě a dvě, věděla jsem, že mé plány otevřít Worldwound uspějí — koneckonců někdo z budoucnosti cestoval zpět v čase, aby zastavil mé výzkumy! Nyní bych ráda zůstala a pohovořila o cestování časem, ale nemohu dovolit, abys rušil mou práci. Budeš muset být zabit."""
18a2d38d-31d3-4e81-96a5-20c75bacfa45	same_skip	"""Byl to pouhý odhad. Ale zdá se, že moje podezření byla správná. Týden předtím, než jsem byla zajata, někdo navštívil mou laboratoř. Zjevil se z ničeho, pronesl pár slov a pak zmizel beze stopy. Byl to nejzajímavější zásah... a je to ještě kurióznější nyní, když jsem odhalila pravdu o tvých původech. Pocházíš z budoucnosti a cestoval jsi zpět v čase, aby zastavil můj výzkum. Nyní bych ráda zůstala a debatovala o cestování časem, ale nemohu dovolit, abys rušil mou práci. Budeš muset být zabit."""	"""Byl to pouhý odhad. Ale zdá se, že moje podezření byla správná. Týden předtím, než jsem byla zajata, někdo navštívil mou laboratoř. Zjevil se z ničeho, pronesl pár slov a pak zmizel beze stopy. Byl to nejzajímavější zásah... a je to ještě kurióznější nyní, když jsem odhalila pravdu o tvých původech. Pocházíš z budoucnosti a cestoval jsi zpět v čase, aby zastavil můj výzkum. Nyní bych ráda zůstala a debatovala o cestování časem, ale nemohu dovolit, abys rušil mou práci. Budeš muset být zabit."""
54c2f281-4f7d-4384-9baa-e5291507a8ae	same_skip	"""Před námi je zástupce fey třídy, rodu ankou. Narození predátoři. Jen se podívejte na ostré zuby a drápy, na kterých jsou stopy studeného železa. Neví se, zda jde o genetickou mutaci, či umělou proměnu během života tohoto jedince. Pane Ankou, byl bys tak laskav a podal nám jeden ze svých drápů k vědecké analýze?"""	"""Před námi je zástupce fey třídy, rodu ankou. Narození predátoři. Jen se podívejte na ostré zuby a drápy, na kterých jsou stopy studeného železa. Neví se, zda jde o genetickou mutaci, či umělou proměnu během života tohoto jedince. Pane Ankou, byl bys tak laskav a podal nám jeden ze svých drápů k vědecké analýze?"""
eb6e5b72-62d0-4f3b-8782-34ca281effc8	changed	"""Pokud někoho urazíš, ten člověk bude uražen. Není to dost důvod, abys se tomu pokusil vyhnout? Koho zajímá, zda se ten člověk může pomstít nebo ne? Prostě tomu nerozumím. Musím být fakt hloupý."""	"""Pokud někoho urazíš, ten člověk bude uražen. Není to dost důvod, abys se tomu pokusil vyhnout? Koho zajímá, zda se ten člověk může pomstít nebo ne? Prostě tomu nerozumím. Musím být fakt hloupá."""
32fa939a-1b5c-4804-8ea7-cd2faa2a61bf	changed	"""Pamatuji si. Slyšel jsem o tom místě — je to věž, prý plná pokladů zanechaných po smrti dávného mága. Ale nikdo nedokázal prokázat pravdivost těch zvěstí, protože ani jeden z odvážných dobrodruhů, kteří se dovnitř dostali, se nikdy nevrátil. Místo je past na smrt. Ziforian si z nás pravděpodobně jen hraje. Tvrdí, že pomáhá, jen aby nás poslal na jistou smrt."""	"""Pamatuji si. Slyšela jsem o tom místě — je to věž, prý plná pokladů zanechaných po smrti dávného mága. Ale nikdo nedokázal prokázat pravdivost těch zvěstí, protože ani jeden z odvážných dobrodruhů, kteří se dovnitř dostali, se nikdy nevrátil. Místo je past na smrt. Ziforian si z nás pravděpodobně jen hraje. Tvrdí, že pomáhá, jen aby nás poslal na jistou smrt."""
597fce15-91d7-4f60-94f9-fdebca48368c	changed	"""V tvé duši hnízdí hnisající rána. Bolí to, ale nemůžeš tento bolest sdílet s nikým, jinak by se ti přátelé odvrátili. Proto jsi... se snažil získat přátele sám. Jejich."" {n}Ember ukáže na aasimar ženy.{/n} ""Ale to není opravdové přátelství. Jsi stále osamělý a stále trpíš. Je mi tě velmi líto."""	"""V tvé duši hnízdí hnisající rána. Bolí to, ale nemůžeš tento bolest sdílet s nikým, jinak by se ti přátelé odvrátili. Proto jsi... se snažila získat přátele sama. Jejich."" {n}Ember ukáže na aasimar ženy.{/n} ""Ale to není opravdové přátelství. Jsi stále osamělý a stále trpíš. Je mi tě velmi líto."""
5b70a645-c17c-4d99-9339-aff0494a3bdf	changed	{n}Emberovi se zalesknou oči slzami.{/n} „To je strašné… Co ti udělal…“	{n}Jí se zalesknou oči slzami.{/n} „To je strašné… Co ti udělal…“
cc4af798-c289-4ec1-b691-27937e75e1f9	changed	„Ne, nejde o krásu ani o cokoli, co ti vzal… Bojím se toho, co ti dal. Sdílel s tebou svou bolest a ta zakořenila a rozrostla se. V tvém srdci roste trnitá spleť utrpení a jsi na jejích hrotech proboden.“	"""„Ne, nejde o krásu ani o cokoli, co ti vzal… Bojím se toho, co ti dal. Sdílela s tebou svou bolest a ta zakořenila a rozrostla se. V tvém srdci roste trnitá spleť utrpení a jsi na jejích hrotech proboden.“"""
95704e62-d6ec-4714-a7eb-dfb57c1c7c79	changed	Hm. Tato maska se výrazně liší od těch, které hledáme k vyřešení hádanek v Nameless Ruins. Přesto je jedinečná. Rád bych ji prozkoumal! Ctěný démone, podej ji okamžitě pro experiment. Slibuji, že se pokusím ji nezlomit.	"""Hm. Tato maska se výrazně liší od těch, které hledáme k vyřešení hádanek v Nameless Ruins. Přesto je jedinečná. Ráda bych ji prozkoumala! Ctěný démone, podej ji okamžitě pro experiment. Slibuji, že se pokusím ji nezlomit."""
fddf2061-ed91-4d7c-b668-0a5a6f6d3924	changed	"""Pirát? Slyšel jsem v krčmě, jak někdo říkal, že všichni piráti jsou šílení šmejdi a nemilosrdní lumpy. Teď chápu proč — létají mezi ostrovy na vzducholodích! Umíš si to představit? Létají! Na nebi! Nemohu se na to ani podívat, aniž bych se zachvěl... a žijí tam nahoře! Jsou úplně pomatení!"""	"""Pirát? Slyšela jsem v krčmě, jak někdo říkal, že všichni piráti jsou šílení šmejdi a nemilosrdní lumpy. Teď chápu proč — létají mezi ostrovy na vzducholodích! Umíš si to představit? Létají! Na nebi! Nemohu se na to ani podívat, aniž bych se zachvěla... a žijí tam nahoře! Jsou úplně pomatení!"""
